"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
874,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",874,"Chbar Ampov Muoy","Khum","Commune",NA,NA
875,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",875,"Chbar Ampov Pir","Khum","Commune",NA,NA
876,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",876,"Nirouth","Khum","Commune",NA,NA
877,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",877,"Preaek Pra","Khum","Commune",NA,NA
878,40,"KHM","Cambodia",16,"Phnom Penh",101,"Mean Chey",878,"Stueng Mean Chey","Khum","Commune",NA,NA
879,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",879,"n.a. ( 1001)","Khum","Commune",NA,NA
880,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",880,"n.a. ( 1002)","Khum","Commune",NA,NA
881,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",881,"n.a. ( 1003)","Khum","Commune",NA,NA
882,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",882,"n.a. ( 1004)","Khum","Commune",NA,NA
883,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",883,"n.a. ( 1006)","Khum","Commune",NA,NA
884,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",884,"n.a. ( 1007)","Khum","Commune",NA,NA
885,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",885,"n.a. ( 1008)","Khum","Commune",NA,NA
886,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",886,"n.a. ( 1010)","Khum","Commune",NA,NA
887,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",887,"n.a. ( 1011)","Khum","Commune",NA,NA
888,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",888,"n.a. ( 1012)","Khum","Commune",NA,NA
889,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",889,"n.a. ( 1014)","Khum","Commune",NA,NA
890,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",890,"n.a. ( 1017)","Khum","Commune",NA,NA
891,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",891,"n.a. ( 1018)","Khum","Commune",NA,NA
892,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",892,"n.a. ( 1020)","Khum","Commune",NA,NA
893,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",893,"n.a. ( 1023)","Khum","Commune",NA,NA
894,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",894,"n.a. ( 1024)","Khum","Commune",NA,NA
895,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",895,"n.a. ( 1025)","Khum","Commune",NA,NA
896,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",896,"n.a. ( 1026)","Khum","Commune",NA,NA
897,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",897,"n.a. ( 1027)","Khum","Commune",NA,NA
898,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",898,"n.a. ( 1028)","Khum","Commune",NA,NA
899,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",899,"n.a. ( 1030)","Khum","Commune",NA,NA
900,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",900,"n.a. ( 1033)","Khum","Commune",NA,NA
901,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",901,"n.a. ( 1035)","Khum","Commune",NA,NA
902,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",902,"n.a. ( 1042)","Khum","Commune",NA,NA
903,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",903,"n.a. ( 1044)","Khum","Commune",NA,NA
904,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",904,"n.a. ( 1045)","Khum","Commune",NA,NA
905,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",905,"n.a. ( 1051)","Khum","Commune",NA,NA
906,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",906,"n.a. ( 977)","Khum","Commune",NA,NA
907,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",907,"n.a. ( 978)","Khum","Commune",NA,NA
908,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",908,"n.a. ( 979)","Khum","Commune",NA,NA
909,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",909,"n.a. ( 986)","Khum","Commune",NA,NA
910,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",910,"n.a. ( 987)","Khum","Commune",NA,NA
911,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",911,"n.a. ( 988)","Khum","Commune",NA,NA
912,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",912,"n.a. ( 989)","Khum","Commune",NA,NA
913,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",913,"n.a. ( 990)","Khum","Commune",NA,NA
914,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",914,"n.a. ( 991)","Khum","Commune",NA,NA
915,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",915,"n.a. ( 992)","Khum","Commune",NA,NA
916,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",916,"n.a. ( 993)","Khum","Commune",NA,NA
917,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",917,"n.a. ( 994)","Khum","Commune",NA,NA
918,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",918,"n.a. ( 997)","Khum","Commune",NA,NA
919,40,"KHM","Cambodia",16,"Phnom Penh",102,"Phnom Penh",919,"n.a. ( 998)","Khum","Commune",NA,NA
920,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",920,"Chrang Chamreh Muoy","Khum","Commune",NA,NA
921,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",921,"Chrang Chamreh Pir","Khum","Commune",NA,NA
922,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",922,"Chrouy Changva","Khum","Commune",NA,NA
923,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",923,"Khmuonh","Khum","Commune",NA,NA
924,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",924,"Kiloumaetr Lekh Pram","Khum","Commune",NA,NA
925,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",925,"Phnom Penh Thmei","Khum","Commune",NA,NA
926,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",926,"Preaek Lieb","Khum","Commune",NA,NA
927,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",927,"Preaek Ta Sek","Khum","Commune",NA,NA
928,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",928,"Ruessei Kaev","Khum","Commune",NA,NA
929,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",929,"Svay Pak","Khum","Commune",NA,NA
930,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",930,"Tuek Thla","Khum","Commune",NA,NA
931,40,"KHM","Cambodia",16,"Phnom Penh",103,"Ruessei Kaev",931,"Tuol Sangkae","Khum","Commune",NA,NA
932,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",932,"Boeng Bat Kandaol","Khum","Commune",NA,NA
933,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",933,"Boeng Khnar","Khum","Commune",NA,NA
934,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",934,"Khnar Totueng","Khum","Commune",NA,NA
935,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",935,"Me Tuek","Khum","Commune",NA,NA
936,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",936,"n.a. ( 393)","Khum","Commune",NA,NA
937,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",937,"Ou Ta Paong","Khum","Commune",NA,NA
938,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",938,"Rumlech","Khum","Commune",NA,NA
939,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",939,"Snam Preah","Khum","Commune",NA,NA
940,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",940,"Svay Doun Kaev","Khum","Commune",NA,NA
941,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",941,"Ta Lou","Khum","Commune",NA,NA
942,40,"KHM","Cambodia",17,"Pouthisat",104,"Bakan",942,"Trapeang Chong","Khum","Commune",NA,NA
943,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",943,"Anlong Vil","Khum","Commune",NA,NA
944,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",944,"Banteay Dei","Khum","Commune",NA,NA
945,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",945,"Kandieng","Khum","Commune",NA,NA
946,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",946,"Kanhchor","Khum","Commune",NA,NA
947,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",947,"n.a. ( 419)","Khum","Commune",NA,NA
948,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",948,"Srae Sdok","Khum","Commune",NA,NA
949,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",949,"Svay Luong","Khum","Commune",NA,NA
950,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",950,"Sya","Khum","Commune",NA,NA
951,40,"KHM","Cambodia",17,"Pouthisat",105,"Kandieng",951,"Veal","Khum","Commune",NA,NA
952,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",952,"Anlong Tnaot","Khum","Commune",NA,NA
953,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",953,"Ansa Chambak","Khum","Commune",NA,NA
954,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",954,"Boeng Kantuot","Khum","Commune",NA,NA
955,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",955,"Chheu Tom","Khum","Commune",NA,NA
956,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",956,"Kampong Pou","Khum","Commune",NA,NA
957,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",957,"Kbal Trach","Khum","Commune",NA,NA
958,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",958,"n.a. ( 465)","Khum","Commune",NA,NA
959,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",959,"Ou Sandan","Khum","Commune",NA,NA
960,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",960,"Sna Ansa","Khum","Commune",NA,NA
961,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",961,"Svay Sa","Khum","Commune",NA,NA
962,40,"KHM","Cambodia",17,"Pouthisat",106,"Krakor",962,"Tnaot Chum","Khum","Commune",NA,NA
963,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",963,"Bak Chenhchien","Khum","Commune",NA,NA
964,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",964,"Leach","Khum","Commune",NA,NA
965,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",965,"Phteah Rung","Khum","Commune",NA,NA
966,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",966,"Prongil","Khum","Commune",NA,NA
967,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",967,"Rokat","Khum","Commune",NA,NA
968,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",968,"Samraong","Khum","Commune",NA,NA
969,40,"KHM","Cambodia",17,"Pouthisat",107,"Phnum Kravanh",969,"Santreae","Khum","Commune",NA,NA
970,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",970,"Chamraeun Phal","Khum","Commune",NA,NA
971,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",971,"Kaoh Chum","Khum","Commune",NA,NA
972,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",972,"Lolok Sa","Khum","Commune",NA,NA
973,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",973,"Phteah Prey","Khum","Commune",NA,NA
974,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",974,"Prey Nhi","Khum","Commune",NA,NA
975,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",975,"Roleab","Khum","Commune",NA,NA
976,40,"KHM","Cambodia",17,"Pouthisat",108,"Sampov Meas",976,"Svay at","Khum","Commune",NA,NA
977,40,"KHM","Cambodia",17,"Pouthisat",109,"Veal Veaeng",977,"n.a. ( 514)","Khum","Commune",NA,NA
978,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",978,"Chrach","Khum","Commune",NA,NA
979,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",979,"Khyang","Khum","Commune",NA,NA
980,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",980,"Putrea","Khum","Commune",NA,NA
981,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",981,"S'ang","Khum","Commune",NA,NA
982,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",982,"Tasu","Khum","Commune",NA,NA
983,40,"KHM","Cambodia",18,"Preah Vihéar",110,"Chey Saen",983,"Yhmea","Khum","Commune",NA,NA
984,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",984,"Chhaeb Muoy","Khum","Commune",NA,NA
985,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",985,"Chhaeb Pir","Khum","Commune",NA,NA
986,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",986,"Kampong Sralau Muoy","Khum","Commune",NA,NA
987,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",987,"Kampong Sralau Pir","Khum","Commune",NA,NA
988,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",988,"Mlu Prey Muoy","Khum","Commune",NA,NA
989,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",989,"Mlu Prey Pir","Khum","Commune",NA,NA
990,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",990,"Sangkae Muoy","Khum","Commune",NA,NA
991,40,"KHM","Cambodia",18,"Preah Vihéar",111,"Chhaeb",991,"Sangkae Pir","Khum","Commune",NA,NA
992,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",992,"Choam Ksant","Khum","Commune",NA,NA
993,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",993,"Kantuot","Khum","Commune",NA,NA
994,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",994,"Pring Thum","Khum","Commune",NA,NA
995,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",995,"Rumdaoh Srae","Khum","Commune",NA,NA
996,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",996,"Tuek Kraham","Khum","Commune",NA,NA
997,40,"KHM","Cambodia",18,"Preah Vihéar",112,"Choam Khsant",997,"Yeang","Khum","Commune",NA,NA
998,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",998,"Kuleaen Cheung","Khum","Commune",NA,NA
999,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",999,"Kuleaen Tboung","Khum","Commune",NA,NA
1000,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1000,"Phnum Penh","Khum","Commune",NA,NA
1001,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1001,"Phnum Tbaeng Pir","Khum","Commune",NA,NA
1002,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1002,"Srayang","Khum","Commune",NA,NA
1003,40,"KHM","Cambodia",18,"Preah Vihéar",113,"Kuleaen",1003,"Thmei","Khum","Commune",NA,NA
1004,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1004,"Reaksa","Khum","Commune",NA,NA
1005,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1005,"Reaksmei","Khum","Commune",NA,NA
1006,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1006,"Rieb Roy","Khum","Commune",NA,NA
1007,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1007,"Rik Reay","Khum","Commune",NA,NA
1008,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1008,"Robieb","Khum","Commune",NA,NA
1009,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1009,"Rohas","Khum","Commune",NA,NA
1010,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1010,"Romoniy","Khum","Commune",NA,NA
1011,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1011,"Romtom","Khum","Commune",NA,NA
1012,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1012,"Rotanak","Khum","Commune",NA,NA
1013,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1013,"Rumdaoh","Khum","Commune",NA,NA
1014,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1014,"Rung Roeang","Khum","Commune",NA,NA
1015,40,"KHM","Cambodia",18,"Preah Vihéar",114,"Rovieng",1015,"Ruos Roan","Khum","Commune",NA,NA
1016,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1016,"Chamraeun","Khum","Commune",NA,NA
1017,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1017,"Phnum Tbaeng Muoy","Khum","Commune",NA,NA
1018,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1018,"Ro'ang","Khum","Commune",NA,NA
1019,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1019,"Ronak Ser","Khum","Commune",NA,NA
1020,40,"KHM","Cambodia",18,"Preah Vihéar",115,"Sangkom Thmei",1020,"Sdau","Khum","Commune",NA,NA
1021,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1021,"Chhean Mukh","Khum","Commune",NA,NA
1022,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1022,"Kampong Pranak","Khum","Commune",NA,NA
1023,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1023,"Pal Hal","Khum","Commune",NA,NA
1024,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1024,"Pou","Khum","Commune",NA,NA
1025,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1025,"Prame","Khum","Commune",NA,NA
1026,40,"KHM","Cambodia",18,"Preah Vihéar",116,"Tbaeng Mean chey",1026,"Preah Khleang","Khum","Commune",NA,NA
1027,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1027,"Boeng Preah","Khum","Commune",NA,NA
1028,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1028,"Cheung Phnum","Khum","Commune",NA,NA
1029,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1029,"Chheu Kach","Khum","Commune",NA,NA
1030,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1030,"Reaks Chey","Khum","Commune",NA,NA
1031,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1031,"Roung Damrei","Khum","Commune",NA,NA
1032,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1032,"Sdau Kaong","Khum","Commune",NA,NA
1033,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1033,"Spueu Ka","Khum","Commune",NA,NA
1034,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1034,"Spueu Kha","Khum","Commune",NA,NA
1035,40,"KHM","Cambodia",19,"Prey Vêng",117,"Ba Phnum",1035,"Theay","Khum","Commune",NA,NA
1036,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1036,"Cheach","Khum","Commune",NA,NA
1037,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1037,"Doun Koeng","Khum","Commune",NA,NA
1038,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1038,"Krabau","Khum","Commune",NA,NA
1039,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1039,"Kranhung","Khum","Commune",NA,NA
1040,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1040,"Seang Khveang","Khum","Commune",NA,NA
1041,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1041,"Smaong Cheung","Khum","Commune",NA,NA
1042,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1042,"Smaong Tboung","Khum","Commune",NA,NA
1043,40,"KHM","Cambodia",19,"Prey Vêng",118,"Kamchay Mear",1043,"Trabaek","Khum","Commune",NA,NA
1044,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1044,"Baray","Khum","Commune",NA,NA
1045,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1045,"Cheung Tuek","Khum","Commune",NA,NA
1046,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1046,"Kampong Leav","Khum","Commune",NA,NA
1047,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1047,"Pou Rieng","Khum","Commune",NA,NA
1048,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1048,"Preaek Anteah","Khum","Commune",NA,NA
1049,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1049,"Preaek Chrey","Khum","Commune",NA,NA
1050,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1050,"Prey Kanlaong","Khum","Commune",NA,NA
1051,40,"KHM","Cambodia",19,"Prey Vêng",119,"Kampong Leav",1051,"Ta Kao","Khum","Commune",NA,NA
1052,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1052,"Ansaong","Khum","Commune",NA,NA
1053,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1053,"Cham","Khum","Commune",NA,NA
1054,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1054,"Cheang Daek","Khum","Commune",NA,NA
1055,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1055,"Chrey","Khum","Commune",NA,NA
1056,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1056,"Kampong Trabaek","Khum","Commune",NA,NA
1057,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1057,"Kansaom Ak","Khum","Commune",NA,NA
1058,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1058,"Kou Khchak","Khum","Commune",NA,NA
1059,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1059,"Peam Montear","Khum","Commune",NA,NA
1060,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1060,"Prasat","Khum","Commune",NA,NA
1061,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1061,"Pratheat","Khum","Commune",NA,NA
1062,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1062,"Prey Chhor","Khum","Commune",NA,NA
1063,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1063,"Prey Poun","Khum","Commune",NA,NA
1064,40,"KHM","Cambodia",19,"Prey Vêng",120,"Kampong Trabaek",1064,"Thkov","Khum","Commune",NA,NA
1065,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1065,"Chong Ampil","Khum","Commune",NA,NA
1066,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1066,"Kanhchriech","Khum","Commune",NA,NA
1067,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1067,"Kdoeang Reay","Khum","Commune",NA,NA
1068,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1068,"Kouk Kong Kaeut","Khum","Commune",NA,NA
1069,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1069,"Kouk Kong Lech","Khum","Commune",NA,NA
1070,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1070,"Preal","Khum","Commune",NA,NA
1071,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1071,"Thma Pun","Khum","Commune",NA,NA
1072,40,"KHM","Cambodia",19,"Prey Vêng",121,"Kanhchriech",1072,"Tnaot","Khum","Commune",NA,NA
1073,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1073,"Angkor Sar","Khum","Commune",NA,NA
1074,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1074,"Chi Phok","Khum","Commune",NA,NA
1075,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1075,"Chres","Khum","Commune",NA,NA
1076,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1076,"Prey Khnes","Khum","Commune",NA,NA
1077,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1077,"Prey Rumdeng","Khum","Commune",NA,NA
1078,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1078,"Prey Totueng","Khum","Commune",NA,NA
1079,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1079,"Svay Chrum","Khum","Commune",NA,NA
1080,40,"KHM","Cambodia",19,"Prey Vêng",122,"Me Sang",1080,"Trapeang Srae","Khum","Commune",NA,NA
1081,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1081,"Kampong Popil","Khum","Commune",NA,NA
1082,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1082,"Kampong Prang","Khum","Commune",NA,NA
1083,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1083,"Kampong Ruessei","Khum","Commune",NA,NA
1084,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1084,"Kanhcham","Khum","Commune",NA,NA
1085,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1085,"Mesa Prachan","Khum","Commune",NA,NA
1086,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1086,"Preaek Ta Sar","Khum","Commune",NA,NA
1087,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1087,"Prey Pnov","Khum","Commune",NA,NA
1088,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1088,"Prey Sniet","Khum","Commune",NA,NA
1089,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1089,"Prey Sralet","Khum","Commune",NA,NA
1090,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1090,"Reab","Khum","Commune",NA,NA
1091,40,"KHM","Cambodia",19,"Prey Vêng",123,"Pea Reang",1091,"Roka","Khum","Commune",NA,NA
1092,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1092,"Angkor Angk","Khum","Commune",NA,NA
1093,40,"KHM","Cambodia",19,"Prey Vêng",124,"Peam Chor",1093,"Kampong Prasat","Khum","Commune",NA,NA
